img,label,FrameID,Timestamp,Pred_Class,Domain,Video
images/p4_12.11_092128-094645_12_17_f002490_s0000058.jpg,Forward,2490,99.600,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 092128-094645/12月17日.mp4
images/p4_12.13_135310-141023_12_18_1_f002649_s0000291.jpg,,2649,105.960,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.12_183257-195057_12_17_f002699_s0000232.jpg,In-Car,2699,107.960,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 183257-195057/12月17日.mp4
images/p4_12.12_091525-094535_12_17_1_f002732_s0000146.jpg,Forward,2732,109.280,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 091525-094535/12月17日(1).mp4
images/p4_12.12_100518-101118_12_17_f002941_s0000181.jpg,Forward,2941,117.640,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.12_234035-000435_12_18_f003022_s0000265.jpg,Non-Forward,3022,120.880,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 234035-000435/12月18日.mp4
images/p4_12.13_135310-141023_12_18_1_f003026_s0000292.jpg,,3026,121.040,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.07_150508-153508_12_17_f003131_s0000002.jpg,Forward,3131,125.240,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.07 150508-153508/12月17日.mp4
images/p4_12.11_084828-091828_12_17_1_f003201_s0000033.jpg,In-Car,3201,128.040,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 084828-091828/12月17日(1).mp4
images/p4_12.11_163909-170909_12_17_f003697_s0000121.jpg,Non-Forward,3697,147.880,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 163909-170909/12月17日.mp4
images/p4_12.11_140844-143544_12_17_1_f003704_s0000090.jpg,Forward,3704,148.160,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 140844-143544/12月17日(1).mp4
images/p4_12.13_135310-141023_12_18_1_f003779_s0000293.jpg,,3779,151.160,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.12_100518-101118_12_17_f003858_s0000182.jpg,Forward,3858,154.320,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.12_161823-164523_12_17_1_f003884_s0000202.jpg,Forward,3884,155.360,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 161823-164523/12月17日(1).mp4
images/p4_12.12_100518-101118_12_17_f004103_s0000183.jpg,In-Car,4103,164.120,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.12_234035-000435_12_18_f004481_s0000266.jpg,In-Car,4481,179.240,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 234035-000435/12月18日.mp4
images/p4_12.11_092128-094645_12_17_f004543_s0000059.jpg,In-Car,4543,181.720,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 092128-094645/12月17日.mp4
images/p4_12.11_084828-091828_12_17_1_f004559_s0000034.jpg,Forward,4559,182.360,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 084828-091828/12月17日(1).mp4
images/p4_12.13_135310-141023_12_18_1_f004605_s0000294.jpg,,4605,184.200,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.12_091525-094535_12_17_1_f004628_s0000147.jpg,Forward,4628,185.120,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 091525-094535/12月17日(1).mp4
images/p4_12.12_100518-101118_12_17_f004767_s0000184.jpg,Forward,4767,190.680,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.12_183257-195057_12_17_f004858_s0000233.jpg,Non-Forward,4858,194.320,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 183257-195057/12月17日.mp4
images/p4_12.11_140844-143544_12_17_1_f004914_s0000091.jpg,Forward,4914,196.560,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 140844-143544/12月17日(1).mp4
images/p4_12.12_234035-000435_12_18_f005091_s0000267.jpg,Forward,5091,203.640,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 234035-000435/12月18日.mp4
images/p4_12.12_161823-164523_12_17_1_f005154_s0000203.jpg,Non-Forward,5154,206.160,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 161823-164523/12月17日(1).mp4
images/p4_12.13_135310-141023_12_18_1_f005241_s0000295.jpg,,5241,209.640,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.12_100518-101118_12_17_f005598_s0000185.jpg,Forward,5598,223.920,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.11_163909-170909_12_17_f005606_s0000122.jpg,In-Car,5606,224.240,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 163909-170909/12月17日.mp4
images/p4_12.13_135310-141023_12_18_1_f005795_s0000296.jpg,,5795,231.800,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.12_161823-164523_12_17_1_f005831_s0000204.jpg,Forward,5831,233.240,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 161823-164523/12月17日(1).mp4
images/p4_12.11_092128-094645_12_17_f005902_s0000060.jpg,Forward,5902,236.080,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 092128-094645/12月17日.mp4
images/p4_12.12_100518-101118_12_17_f006053_s0000186.jpg,Forward,6053,242.120,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.11_140844-143544_12_17_1_f006068_s0000092.jpg,Forward,6068,242.720,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 140844-143544/12月17日(1).mp4
images/p4_12.07_150508-153508_12_17_f006138_s0000003.jpg,In-Car,6138,245.520,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.07 150508-153508/12月17日.mp4
images/p4_12.11_092128-094645_12_17_f006260_s0000061.jpg,In-Car,6260,250.400,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 092128-094645/12月17日.mp4
images/p4_12.12_100518-101118_12_17_f006398_s0000187.jpg,Forward,6398,255.920,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.12_091525-094535_12_17_1_f006477_s0000148.jpg,Forward,6477,259.080,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 091525-094535/12月17日(1).mp4
images/p4_12.07_150508-153508_12_17_f006723_s0000004.jpg,In-Car,6723,268.920,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.07 150508-153508/12月17日.mp4
images/p4_12.12_234035-000435_12_18_f006939_s0000268.jpg,Forward,6939,277.560,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 234035-000435/12月18日.mp4
images/p4_12.13_135310-141023_12_18_1_f007046_s0000297.jpg,,7046,281.840,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.11_163909-170909_12_17_f007084_s0000123.jpg,In-Car,7084,283.360,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 163909-170909/12月17日.mp4
images/p4_12.12_091525-094535_12_17_1_f007180_s0000149.jpg,In-Car,7180,287.200,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 091525-094535/12月17日(1).mp4
images/p4_12.12_100518-101118_12_17_f007296_s0000188.jpg,Forward,7296,291.840,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.12_100518-101118_12_17_f007511_s0000189.jpg,Forward,7511,300.440,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.12_183257-195057_12_17_f007637_s0000234.jpg,In-Car,7637,305.480,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 183257-195057/12月17日.mp4
images/p4_12.11_084828-091828_12_17_1_f007642_s0000035.jpg,In-Car,7642,305.680,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 084828-091828/12月17日(1).mp4
images/p4_12.13_135310-141023_12_18_1_f007725_s0000298.jpg,,7725,309.000,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.12_161823-164523_12_17_1_f007905_s0000205.jpg,In-Car,7905,316.200,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 161823-164523/12月17日(1).mp4
images/p4_12.13_135310-141023_12_18_1_f007949_s0000299.jpg,,7949,317.960,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.11_092128-094645_12_17_f007981_s0000062.jpg,Non-Forward,7981,319.240,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 092128-094645/12月17日.mp4
images/p4_12.12_100518-101118_12_17_f008187_s0000190.jpg,Forward,8187,327.480,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.07_150508-153508_12_17_f008201_s0000005.jpg,In-Car,8201,328.040,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.07 150508-153508/12月17日.mp4
images/p4_12.11_140844-143544_12_17_1_f008205_s0000093.jpg,Forward,8205,328.200,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 140844-143544/12月17日(1).mp4
images/p4_12.12_161823-164523_12_17_1_f008491_s0000206.jpg,Non-Forward,8491,339.640,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 161823-164523/12月17日(1).mp4
images/p4_12.11_092128-094645_12_17_f008568_s0000063.jpg,Non-Forward,8568,342.720,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 092128-094645/12月17日.mp4
images/p4_12.11_163909-170909_12_17_f008814_s0000124.jpg,Forward,8814,352.560,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 163909-170909/12月17日.mp4
images/p4_12.12_100518-101118_12_17_f008838_s0000191.jpg,Forward,8838,353.520,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.13_135310-141023_12_18_1_f008925_s0000300.jpg,,8925,357.000,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.12_091525-094535_12_17_1_f009217_s0000150.jpg,Forward,9217,368.680,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 091525-094535/12月17日(1).mp4
images/p4_12.12_100518-101118_12_17_f009374_s0000192.jpg,In-Car,9374,374.960,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.13_135310-141023_12_18_1_f009379_s0000301.jpg,,9379,375.160,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.12_161823-164523_12_17_1_f009394_s0000207.jpg,Forward,9394,375.760,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 161823-164523/12月17日(1).mp4
images/p4_12.11_140844-143544_12_17_1_f009414_s0000094.jpg,Forward,9414,376.560,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 140844-143544/12月17日(1).mp4
images/p4_12.07_150508-153508_12_17_f009697_s0000006.jpg,Forward,9697,387.880,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.07 150508-153508/12月17日.mp4
images/p4_12.12_091525-094535_12_17_1_f009758_s0000151.jpg,Forward,9758,390.320,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 091525-094535/12月17日(1).mp4
images/p4_12.11_084828-091828_12_17_1_f009760_s0000036.jpg,In-Car,9760,390.400,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 084828-091828/12月17日(1).mp4
images/p4_12.12_234035-000435_12_18_f009978_s0000269.jpg,Forward,9978,399.120,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 234035-000435/12月18日.mp4
images/p4_12.11_084828-091828_12_17_1_f009988_s0000037.jpg,Forward,9988,399.520,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 084828-091828/12月17日(1).mp4
images/p4_12.12_100518-101118_12_17_f010002_s0000193.jpg,Non-Forward,10002,400.080,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.13_135310-141023_12_18_1_f010089_s0000302.jpg,,10089,403.560,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.11_140844-143544_12_17_1_f010102_s0000095.jpg,Forward,10102,404.080,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 140844-143544/12月17日(1).mp4
images/p4_12.12_234035-000435_12_18_f010606_s0000270.jpg,Forward,10606,424.240,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 234035-000435/12月18日.mp4
images/p4_12.12_100518-101118_12_17_f010645_s0000194.jpg,In-Car,10645,425.800,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.11_092128-094645_12_17_f010738_s0000064.jpg,In-Car,10738,429.520,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 092128-094645/12月17日.mp4
images/p4_12.12_161823-164523_12_17_1_f010865_s0000208.jpg,Forward,10865,434.600,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 161823-164523/12月17日(1).mp4
images/p4_12.12_183257-195057_12_17_f011013_s0000235.jpg,Non-Forward,11013,440.520,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 183257-195057/12月17日.mp4
images/p4_12.07_150508-153508_12_17_f011065_s0000007.jpg,Forward,11065,442.600,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.07 150508-153508/12月17日.mp4
images/p4_12.12_100518-101118_12_17_f011140_s0000195.jpg,In-Car,11140,445.600,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.13_135310-141023_12_18_1_f011353_s0000303.jpg,,11353,454.120,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.12_100518-101118_12_17_f011363_s0000196.jpg,Non-Forward,11363,454.520,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.11_092128-094645_12_17_f011409_s0000065.jpg,In-Car,11409,456.360,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 092128-094645/12月17日.mp4
images/p4_12.11_140844-143544_12_17_1_f011696_s0000096.jpg,Forward,11696,467.840,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 140844-143544/12月17日(1).mp4
images/p4_12.13_135310-141023_12_18_1_f011960_s0000304.jpg,,11960,478.400,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.12_100518-101118_12_17_f012055_s0000197.jpg,Forward,12055,482.200,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.12_234035-000435_12_18_f012149_s0000271.jpg,Forward,12149,485.960,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 234035-000435/12月18日.mp4
images/p4_12.12_091525-094535_12_17_1_f012184_s0000152.jpg,In-Car,12184,487.360,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 091525-094535/12月17日(1).mp4
images/p4_12.11_163909-170909_12_17_f012331_s0000125.jpg,In-Car,12331,493.240,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 163909-170909/12月17日.mp4
images/p4_12.11_140844-143544_12_17_1_f012525_s0000097.jpg,Forward,12525,501.000,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 140844-143544/12月17日(1).mp4
images/p4_12.12_100518-101118_12_17_f012594_s0000198.jpg,,12594,503.760,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.13_135310-141023_12_18_1_f012703_s0000305.jpg,,12703,508.120,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.11_163909-170909_12_17_f012744_s0000126.jpg,Forward,12744,509.760,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 163909-170909/12月17日.mp4
images/p4_12.11_092128-094645_12_17_f012750_s0000066.jpg,In-Car,12750,510.000,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 092128-094645/12月17日.mp4
images/p4_12.12_091525-094535_12_17_1_f012878_s0000153.jpg,Forward,12878,515.120,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 091525-094535/12月17日(1).mp4
images/p4_12.12_100518-101118_12_17_f012991_s0000199.jpg,,12991,519.640,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 100518-101118/12月17日.mp4
images/p4_12.12_161823-164523_12_17_1_f013352_s0000209.jpg,Forward,13352,534.080,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 161823-164523/12月17日(1).mp4
images/p4_12.13_135310-141023_12_18_1_f013449_s0000306.jpg,,13449,537.960,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.12_161823-164523_12_17_1_f013520_s0000210.jpg,In-Car,13520,540.800,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 161823-164523/12月17日(1).mp4
images/p4_12.11_084828-091828_12_17_1_f013524_s0000038.jpg,Forward,13524,540.960,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 084828-091828/12月17日(1).mp4
images/p4_12.13_135310-141023_12_18_1_f013784_s0000307.jpg,,13784,551.360,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.07_150508-153508_12_17_f013828_s0000008.jpg,Forward,13828,553.120,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.07 150508-153508/12月17日.mp4
images/p4_12.12_183257-195057_12_17_f014055_s0000236.jpg,Forward,14055,562.200,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 183257-195057/12月17日.mp4
images/p4_12.07_150508-153508_12_17_f014069_s0000009.jpg,In-Car,14069,562.760,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.07 150508-153508/12月17日.mp4
images/p4_12.11_140844-143544_12_17_1_f014259_s0000098.jpg,Forward,14259,570.360,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 140844-143544/12月17日(1).mp4
images/p4_12.12_234035-000435_12_18_f014328_s0000272.jpg,Forward,14328,573.120,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 234035-000435/12月18日.mp4
images/p4_12.11_092128-094645_12_17_f014393_s0000067.jpg,Non-Forward,14393,575.720,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 092128-094645/12月17日.mp4
images/p4_12.13_135310-141023_12_18_1_f014398_s0000308.jpg,,14398,575.920,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.11_163909-170909_12_17_f014626_s0000127.jpg,Forward,14626,585.040,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 163909-170909/12月17日.mp4
images/p4_12.11_092128-094645_12_17_f014805_s0000068.jpg,Forward,14805,592.200,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 092128-094645/12月17日.mp4
images/p4_12.12_091525-094535_12_17_1_f014938_s0000154.jpg,In-Car,14938,597.520,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 091525-094535/12月17日(1).mp4
images/p4_12.12_161823-164523_12_17_1_f015208_s0000211.jpg,In-Car,15208,608.320,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 161823-164523/12月17日(1).mp4
images/p4_12.11_140844-143544_12_17_1_f015234_s0000099.jpg,Forward,15234,609.360,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 140844-143544/12月17日(1).mp4
images/p4_12.13_135310-141023_12_18_1_f015577_s0000309.jpg,,15577,623.080,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.11_084828-091828_12_17_1_f015615_s0000039.jpg,Forward,15615,624.600,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 084828-091828/12月17日(1).mp4
images/p4_12.11_092128-094645_12_17_f015755_s0000069.jpg,Forward,15755,630.200,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 092128-094645/12月17日.mp4
images/p4_12.13_135310-141023_12_18_1_f015856_s0000310.jpg,,15856,634.240,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.12_091525-094535_12_17_1_f016032_s0000155.jpg,Forward,16032,641.280,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 091525-094535/12月17日(1).mp4
images/p4_12.12_234035-000435_12_18_f016177_s0000273.jpg,Forward,16177,647.080,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 234035-000435/12月18日.mp4
images/p4_12.12_161823-164523_12_17_1_f016218_s0000212.jpg,Forward,16218,648.720,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 161823-164523/12月17日(1).mp4
images/p4_12.11_084828-091828_12_17_1_f016286_s0000040.jpg,Forward,16286,651.440,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 084828-091828/12月17日(1).mp4
images/p4_12.13_135310-141023_12_18_1_f016681_s0000311.jpg,,16681,667.240,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.07_150508-153508_12_17_f016785_s0000010.jpg,Forward,16785,671.400,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.07 150508-153508/12月17日.mp4
images/p4_12.11_092128-094645_12_17_f016907_s0000070.jpg,In-Car,16907,676.280,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 092128-094645/12月17日.mp4
images/p4_12.11_163909-170909_12_17_f016945_s0000128.jpg,In-Car,16945,677.800,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 163909-170909/12月17日.mp4
images/p4_12.11_140844-143544_12_17_1_f017194_s0000100.jpg,Forward,17194,687.760,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.11 140844-143544/12月17日(1).mp4
images/p4_12.13_135310-141023_12_18_1_f017278_s0000312.jpg,,17278,691.120,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.13 135310-141023/12月18日(1).mp4
images/p4_12.12_183257-195057_12_17_f017377_s0000237.jpg,Forward,17377,695.080,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 183257-195057/12月17日.mp4
images/p4_12.12_161823-164523_12_17_1_f017484_s0000213.jpg,Forward,17484,699.360,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 161823-164523/12月17日(1).mp4
images/p4_12.12_091525-094535_12_17_1_f017603_s0000156.jpg,Forward,17603,704.120,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 091525-094535/12月17日(1).mp4
images/p4_12.12_234035-000435_12_18_f017855_s0000274.jpg,Forward,17855,714.200,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 234035-000435/12月18日.mp4
images/p4_12.12_091525-094535_12_17_1_f018126_s0000157.jpg,Forward,18126,725.040,,p4,data/natural_driving/p4/剪辑好的视频/第一批/12.12 091525-094535/12月17日(1).mp4
